id,trip_id,sequence_no,origin_station_id,destination_station_id,departure_at,arrival_at,distance_km,created_at
8014,422,15,15,16,2025-02-27T00:20:00+07:00,2025-02-27T00:50:00+07:00,93.0,2025-02-25T22:20:00+07:00
8015,422,16,16,17,2025-02-27T00:50:00+07:00,2025-02-27T03:50:00+07:00,143.0,2025-02-25T22:20:00+07:00
8016,422,17,17,18,2025-02-27T03:50:00+07:00,2025-02-27T04:50:00+07:00,86.0,2025-02-25T22:20:00+07:00
8017,422,18,18,19,2025-02-27T04:50:00+07:00,2025-02-27T05:20:00+07:00,57.0,2025-02-25T22:20:00+07:00
8018,422,19,19,20,2025-02-27T05:20:00+07:00,2025-02-27T05:45:00+07:00,32.0,2025-02-25T22:20:00+07:00
8019,423,1,1,2,2025-02-26T22:20:00+07:00,2025-02-26T23:05:00+07:00,56.0,2025-02-26T22:20:00+07:00
8020,423,2,2,3,2025-02-26T23:05:00+07:00,2025-02-26T23:35:00+07:00,31.0,2025-02-26T22:20:00+07:00
8021,423,3,3,4,2025-02-26T23:35:00+07:00,2025-02-27T00:05:00+07:00,28.0,2025-02-26T22:20:00+07:00
8022,423,4,4,5,2025-02-27T00:05:00+07:00,2025-02-27T01:20:00+07:00,60.0,2025-02-26T22:20:00+07:00
8023,423,5,5,6,2025-02-27T01:20:00+07:00,2025-02-27T03:55:00+07:00,144.0,2025-02-26T22:20:00+07:00
8024,423,6,6,7,2025-02-27T03:55:00+07:00,2025-02-27T08:20:00+07:00,203.0,2025-02-26T22:20:00+07:00
8025,423,7,7,8,2025-02-27T08:20:00+07:00,2025-02-27T09:50:00+07:00,100.0,2025-02-26T22:20:00+07:00
8026,423,8,8,9,2025-02-27T09:50:00+07:00,2025-02-27T11:00:00+07:00,66.0,2025-02-26T22:20:00+07:00
8027,423,9,9,10,2025-02-27T11:00:00+07:00,2025-02-27T13:45:00+07:00,103.0,2025-02-26T22:20:00+07:00
8028,423,10,10,11,2025-02-27T13:45:00+07:00,2025-02-27T15:20:00+07:00,74.0,2025-02-26T22:20:00+07:00
8029,423,11,11,12,2025-02-27T15:20:00+07:00,2025-02-27T16:50:00+07:00,63.0,2025-02-26T22:20:00+07:00
8030,423,12,12,13,2025-02-27T16:50:00+07:00,2025-02-27T20:50:00+07:00,168.0,2025-02-26T22:20:00+07:00
8031,423,13,13,14,2025-02-27T20:50:00+07:00,2025-02-27T23:20:00+07:00,102.0,2025-02-26T22:20:00+07:00
8032,423,14,14,15,2025-02-27T23:20:00+07:00,2025-02-28T00:20:00+07:00,117.0,2025-02-26T22:20:00+07:00
8033,423,15,15,16,2025-02-28T00:20:00+07:00,2025-02-28T00:50:00+07:00,93.0,2025-02-26T22:20:00+07:00
8034,423,16,16,17,2025-02-28T00:50:00+07:00,2025-02-28T03:50:00+07:00,143.0,2025-02-26T22:20:00+07:00
8035,423,17,17,18,2025-02-28T03:50:00+07:00,2025-02-28T04:50:00+07:00,86.0,2025-02-26T22:20:00+07:00
8036,423,18,18,19,2025-02-28T04:50:00+07:00,2025-02-28T05:20:00+07:00,57.0,2025-02-26T22:20:00+07:00
8037,423,19,19,20,2025-02-28T05:20:00+07:00,2025-02-28T05:45:00+07:00,32.0,2025-02-26T22:20:00+07:00
8038,424,1,1,2,2025-02-27T22:20:00+07:00,2025-02-27T23:05:00+07:00,56.0,2025-02-27T22:20:00+07:00
8039,424,2,2,3,2025-02-27T23:05:00+07:00,2025-02-27T23:35:00+07:00,31.0,2025-02-27T22:20:00+07:00
8040,424,3,3,4,2025-02-27T23:35:00+07:00,2025-02-28T00:05:00+07:00,28.0,2025-02-27T22:20:00+07:00
8041,424,4,4,5,2025-02-28T00:05:00+07:00,2025-02-28T01:20:00+07:00,60.0,2025-02-27T22:20:00+07:00
8042,424,5,5,6,2025-02-28T01:20:00+07:00,2025-02-28T03:55:00+07:00,144.0,2025-02-27T22:20:00+07:00
8043,424,6,6,7,2025-02-28T03:55:00+07:00,2025-02-28T08:20:00+07:00,203.0,2025-02-27T22:20:00+07:00
8044,424,7,7,8,2025-02-28T08:20:00+07:00,2025-02-28T09:50:00+07:00,100.0,2025-02-27T22:20:00+07:00
8045,424,8,8,9,2025-02-28T09:50:00+07:00,2025-02-28T11:00:00+07:00,66.0,2025-02-27T22:20:00+07:00
8046,424,9,9,10,2025-02-28T11:00:00+07:00,2025-02-28T13:45:00+07:00,103.0,2025-02-27T22:20:00+07:00
8047,424,10,10,11,2025-02-28T13:45:00+07:00,2025-02-28T15:20:00+07:00,74.0,2025-02-27T22:20:00+07:00
8048,424,11,11,12,2025-02-28T15:20:00+07:00,2025-02-28T16:50:00+07:00,63.0,2025-02-27T22:20:00+07:00
8049,424,12,12,13,2025-02-28T16:50:00+07:00,2025-02-28T20:50:00+07:00,168.0,2025-02-27T22:20:00+07:00
8050,424,13,13,14,2025-02-28T20:50:00+07:00,2025-02-28T23:20:00+07:00,102.0,2025-02-27T22:20:00+07:00
8051,424,14,14,15,2025-02-28T23:20:00+07:00,2025-03-01T00:20:00+07:00,117.0,2025-02-27T22:20:00+07:00
8052,424,15,15,16,2025-03-01T00:20:00+07:00,2025-03-01T00:50:00+07:00,93.0,2025-02-27T22:20:00+07:00
8053,424,16,16,17,2025-03-01T00:50:00+07:00,2025-03-01T03:50:00+07:00,143.0,2025-02-27T22:20:00+07:00
8054,424,17,17,18,2025-03-01T03:50:00+07:00,2025-03-01T04:50:00+07:00,86.0,2025-02-27T22:20:00+07:00
8055,424,18,18,19,2025-03-01T04:50:00+07:00,2025-03-01T05:20:00+07:00,57.0,2025-02-27T22:20:00+07:00
8056,424,19,19,20,2025-03-01T05:20:00+07:00,2025-03-01T05:45:00+07:00,32.0,2025-02-27T22:20:00+07:00
8057,425,1,1,2,2025-02-28T22:20:00+07:00,2025-02-28T23:05:00+07:00,56.0,2025-02-28T22:20:00+07:00
8058,425,2,2,3,2025-02-28T23:05:00+07:00,2025-02-28T23:35:00+07:00,31.0,2025-02-28T22:20:00+07:00
8059,425,3,3,4,2025-02-28T23:35:00+07:00,2025-03-01T00:05:00+07:00,28.0,2025-02-28T22:20:00+07:00
8060,425,4,4,5,2025-03-01T00:05:00+07:00,2025-03-01T01:20:00+07:00,60.0,2025-02-28T22:20:00+07:00
8061,425,5,5,6,2025-03-01T01:20:00+07:00,2025-03-01T03:55:00+07:00,144.0,2025-02-28T22:20:00+07:00
8062,425,6,6,7,2025-03-01T03:55:00+07:00,2025-03-01T08:20:00+07:00,203.0,2025-02-28T22:20:00+07:00
8063,425,7,7,8,2025-03-01T08:20:00+07:00,2025-03-01T09:50:00+07:00,100.0,2025-02-28T22:20:00+07:00
8064,425,8,8,9,2025-03-01T09:50:00+07:00,2025-03-01T11:00:00+07:00,66.0,2025-02-28T22:20:00+07:00
8065,425,9,9,10,2025-03-01T11:00:00+07:00,2025-03-01T13:45:00+07:00,103.0,2025-02-28T22:20:00+07:00
8066,425,10,10,11,2025-03-01T13:45:00+07:00,2025-03-01T15:20:00+07:00,74.0,2025-02-28T22:20:00+07:00
8067,425,11,11,12,2025-03-01T15:20:00+07:00,2025-03-01T16:50:00+07:00,63.0,2025-02-28T22:20:00+07:00
8068,425,12,12,13,2025-03-01T16:50:00+07:00,2025-03-01T20:50:00+07:00,168.0,2025-02-28T22:20:00+07:00
8069,425,13,13,14,2025-03-01T20:50:00+07:00,2025-03-01T23:20:00+07:00,102.0,2025-02-28T22:20:00+07:00
8070,425,14,14,15,2025-03-01T23:20:00+07:00,2025-03-02T00:20:00+07:00,117.0,2025-02-28T22:20:00+07:00
8071,425,15,15,16,2025-03-02T00:20:00+07:00,2025-03-02T00:50:00+07:00,93.0,2025-02-28T22:20:00+07:00
8072,425,16,16,17,2025-03-02T00:50:00+07:00,2025-03-02T03:50:00+07:00,143.0,2025-02-28T22:20:00+07:00
8073,425,17,17,18,2025-03-02T03:50:00+07:00,2025-03-02T04:50:00+07:00,86.0,2025-02-28T22:20:00+07:00
8074,425,18,18,19,2025-03-02T04:50:00+07:00,2025-03-02T05:20:00+07:00,57.0,2025-02-28T22:20:00+07:00
8075,425,19,19,20,2025-03-02T05:20:00+07:00,2025-03-02T05:45:00+07:00,32.0,2025-02-28T22:20:00+07:00
8076,426,1,1,2,2025-03-01T22:20:00+07:00,2025-03-01T23:05:00+07:00,56.0,2025-03-01T22:20:00+07:00
8077,426,2,2,3,2025-03-01T23:05:00+07:00,2025-03-01T23:35:00+07:00,31.0,2025-03-01T22:20:00+07:00
8078,426,3,3,4,2025-03-01T23:35:00+07:00,2025-03-02T00:05:00+07:00,28.0,2025-03-01T22:20:00+07:00
8079,426,4,4,5,2025-03-02T00:05:00+07:00,2025-03-02T01:20:00+07:00,60.0,2025-03-01T22:20:00+07:00
8080,426,5,5,6,2025-03-02T01:20:00+07:00,2025-03-02T03:55:00+07:00,144.0,2025-03-01T22:20:00+07:00
8081,426,6,6,7,2025-03-02T03:55:00+07:00,2025-03-02T08:20:00+07:00,203.0,2025-03-01T22:20:00+07:00
8082,426,7,7,8,2025-03-02T08:20:00+07:00,2025-03-02T09:50:00+07:00,100.0,2025-03-01T22:20:00+07:00
8083,426,8,8,9,2025-03-02T09:50:00+07:00,2025-03-02T11:00:00+07:00,66.0,2025-03-01T22:20:00+07:00
8084,426,9,9,10,2025-03-02T11:00:00+07:00,2025-03-02T13:45:00+07:00,103.0,2025-03-01T22:20:00+07:00
8085,426,10,10,11,2025-03-02T13:45:00+07:00,2025-03-02T15:20:00+07:00,74.0,2025-03-01T22:20:00+07:00
8086,426,11,11,12,2025-03-02T15:20:00+07:00,2025-03-02T16:50:00+07:00,63.0,2025-03-01T22:20:00+07:00
8087,426,12,12,13,2025-03-02T16:50:00+07:00,2025-03-02T20:50:00+07:00,168.0,2025-03-01T22:20:00+07:00
8088,426,13,13,14,2025-03-02T20:50:00+07:00,2025-03-02T23:20:00+07:00,102.0,2025-03-01T22:20:00+07:00
8089,426,14,14,15,2025-03-02T23:20:00+07:00,2025-03-03T00:20:00+07:00,117.0,2025-03-01T22:20:00+07:00
8090,426,15,15,16,2025-03-03T00:20:00+07:00,2025-03-03T00:50:00+07:00,93.0,2025-03-01T22:20:00+07:00
8091,426,16,16,17,2025-03-03T00:50:00+07:00,2025-03-03T03:50:00+07:00,143.0,2025-03-01T22:20:00+07:00
8092,426,17,17,18,2025-03-03T03:50:00+07:00,2025-03-03T04:50:00+07:00,86.0,2025-03-01T22:20:00+07:00
8093,426,18,18,19,2025-03-03T04:50:00+07:00,2025-03-03T05:20:00+07:00,57.0,2025-03-01T22:20:00+07:00
8094,426,19,19,20,2025-03-03T05:20:00+07:00,2025-03-03T05:45:00+07:00,32.0,2025-03-01T22:20:00+07:00
8095,427,1,1,2,2025-03-02T22:20:00+07:00,2025-03-02T23:05:00+07:00,56.0,2025-03-02T22:20:00+07:00
8096,427,2,2,3,2025-03-02T23:05:00+07:00,2025-03-02T23:35:00+07:00,31.0,2025-03-02T22:20:00+07:00
8097,427,3,3,4,2025-03-02T23:35:00+07:00,2025-03-03T00:05:00+07:00,28.0,2025-03-02T22:20:00+07:00
8098,427,4,4,5,2025-03-03T00:05:00+07:00,2025-03-03T01:20:00+07:00,60.0,2025-03-02T22:20:00+07:00
8099,427,5,5,6,2025-03-03T01:20:00+07:00,2025-03-03T03:55:00+07:00,144.0,2025-03-02T22:20:00+07:00
8100,427,6,6,7,2025-03-03T03:55:00+07:00,2025-03-03T08:20:00+07:00,203.0,2025-03-02T22:20:00+07:00
8101,427,7,7,8,2025-03-03T08:20:00+07:00,2025-03-03T09:50:00+07:00,100.0,2025-03-02T22:20:00+07:00
8102,427,8,8,9,2025-03-03T09:50:00+07:00,2025-03-03T11:00:00+07:00,66.0,2025-03-02T22:20:00+07:00
8103,427,9,9,10,2025-03-03T11:00:00+07:00,2025-03-03T13:45:00+07:00,103.0,2025-03-02T22:20:00+07:00
8104,427,10,10,11,2025-03-03T13:45:00+07:00,2025-03-03T15:20:00+07:00,74.0,2025-03-02T22:20:00+07:00
8105,427,11,11,12,2025-03-03T15:20:00+07:00,2025-03-03T16:50:00+07:00,63.0,2025-03-02T22:20:00+07:00
8106,427,12,12,13,2025-03-03T16:50:00+07:00,2025-03-03T20:50:00+07:00,168.0,2025-03-02T22:20:00+07:00
8107,427,13,13,14,2025-03-03T20:50:00+07:00,2025-03-03T23:20:00+07:00,102.0,2025-03-02T22:20:00+07:00
8108,427,14,14,15,2025-03-03T23:20:00+07:00,2025-03-04T00:20:00+07:00,117.0,2025-03-02T22:20:00+07:00
8109,427,15,15,16,2025-03-04T00:20:00+07:00,2025-03-04T00:50:00+07:00,93.0,2025-03-02T22:20:00+07:00
8110,427,16,16,17,2025-03-04T00:50:00+07:00,2025-03-04T03:50:00+07:00,143.0,2025-03-02T22:20:00+07:00
8111,427,17,17,18,2025-03-04T03:50:00+07:00,2025-03-04T04:50:00+07:00,86.0,2025-03-02T22:20:00+07:00
8112,427,18,18,19,2025-03-04T04:50:00+07:00,2025-03-04T05:20:00+07:00,57.0,2025-03-02T22:20:00+07:00
8113,427,19,19,20,2025-03-04T05:20:00+07:00,2025-03-04T05:45:00+07:00,32.0,2025-03-02T22:20:00+07:00
8114,428,1,1,2,2025-03-03T22:20:00+07:00,2025-03-03T23:05:00+07:00,56.0,2025-03-03T22:20:00+07:00
8115,428,2,2,3,2025-03-03T23:05:00+07:00,2025-03-03T23:35:00+07:00,31.0,2025-03-03T22:20:00+07:00
8116,428,3,3,4,2025-03-03T23:35:00+07:00,2025-03-04T00:05:00+07:00,28.0,2025-03-03T22:20:00+07:00
8117,428,4,4,5,2025-03-04T00:05:00+07:00,2025-03-04T01:20:00+07:00,60.0,2025-03-03T22:20:00+07:00
8118,428,5,5,6,2025-03-04T01:20:00+07:00,2025-03-04T03:55:00+07:00,144.0,2025-03-03T22:20:00+07:00
8119,428,6,6,7,2025-03-04T03:55:00+07:00,2025-03-04T08:20:00+07:00,203.0,2025-03-03T22:20:00+07:00
8120,428,7,7,8,2025-03-04T08:20:00+07:00,2025-03-04T09:50:00+07:00,100.0,2025-03-03T22:20:00+07:00
8121,428,8,8,9,2025-03-04T09:50:00+07:00,2025-03-04T11:00:00+07:00,66.0,2025-03-03T22:20:00+07:00
8122,428,9,9,10,2025-03-04T11:00:00+07:00,2025-03-04T13:45:00+07:00,103.0,2025-03-03T22:20:00+07:00
8123,428,10,10,11,2025-03-04T13:45:00+07:00,2025-03-04T15:20:00+07:00,74.0,2025-03-03T22:20:00+07:00
8124,428,11,11,12,2025-03-04T15:20:00+07:00,2025-03-04T16:50:00+07:00,63.0,2025-03-03T22:20:00+07:00
8125,428,12,12,13,2025-03-04T16:50:00+07:00,2025-03-04T20:50:00+07:00,168.0,2025-03-03T22:20:00+07:00
8126,428,13,13,14,2025-03-04T20:50:00+07:00,2025-03-04T23:20:00+07:00,102.0,2025-03-03T22:20:00+07:00
8127,428,14,14,15,2025-03-04T23:20:00+07:00,2025-03-05T00:20:00+07:00,117.0,2025-03-03T22:20:00+07:00
8128,428,15,15,16,2025-03-05T00:20:00+07:00,2025-03-05T00:50:00+07:00,93.0,2025-03-03T22:20:00+07:00
8129,428,16,16,17,2025-03-05T00:50:00+07:00,2025-03-05T03:50:00+07:00,143.0,2025-03-03T22:20:00+07:00
8130,428,17,17,18,2025-03-05T03:50:00+07:00,2025-03-05T04:50:00+07:00,86.0,2025-03-03T22:20:00+07:00
8131,428,18,18,19,2025-03-05T04:50:00+07:00,2025-03-05T05:20:00+07:00,57.0,2025-03-03T22:20:00+07:00
8132,428,19,19,20,2025-03-05T05:20:00+07:00,2025-03-05T05:45:00+07:00,32.0,2025-03-03T22:20:00+07:00
8133,429,1,1,2,2025-03-04T22:20:00+07:00,2025-03-04T23:05:00+07:00,56.0,2025-03-04T22:20:00+07:00
8134,429,2,2,3,2025-03-04T23:05:00+07:00,2025-03-04T23:35:00+07:00,31.0,2025-03-04T22:20:00+07:00
8135,429,3,3,4,2025-03-04T23:35:00+07:00,2025-03-05T00:05:00+07:00,28.0,2025-03-04T22:20:00+07:00
8136,429,4,4,5,2025-03-05T00:05:00+07:00,2025-03-05T01:20:00+07:00,60.0,2025-03-04T22:20:00+07:00
8137,429,5,5,6,2025-03-05T01:20:00+07:00,2025-03-05T03:55:00+07:00,144.0,2025-03-04T22:20:00+07:00
8138,429,6,6,7,2025-03-05T03:55:00+07:00,2025-03-05T08:20:00+07:00,203.0,2025-03-04T22:20:00+07:00
8139,429,7,7,8,2025-03-05T08:20:00+07:00,2025-03-05T09:50:00+07:00,100.0,2025-03-04T22:20:00+07:00
8140,429,8,8,9,2025-03-05T09:50:00+07:00,2025-03-05T11:00:00+07:00,66.0,2025-03-04T22:20:00+07:00
8141,429,9,9,10,2025-03-05T11:00:00+07:00,2025-03-05T13:45:00+07:00,103.0,2025-03-04T22:20:00+07:00
8142,429,10,10,11,2025-03-05T13:45:00+07:00,2025-03-05T15:20:00+07:00,74.0,2025-03-04T22:20:00+07:00
8143,429,11,11,12,2025-03-05T15:20:00+07:00,2025-03-05T16:50:00+07:00,63.0,2025-03-04T22:20:00+07:00
8144,429,12,12,13,2025-03-05T16:50:00+07:00,2025-03-05T20:50:00+07:00,168.0,2025-03-04T22:20:00+07:00
8145,429,13,13,14,2025-03-05T20:50:00+07:00,2025-03-05T23:20:00+07:00,102.0,2025-03-04T22:20:00+07:00
8146,429,14,14,15,2025-03-05T23:20:00+07:00,2025-03-06T00:20:00+07:00,117.0,2025-03-04T22:20:00+07:00
8147,429,15,15,16,2025-03-06T00:20:00+07:00,2025-03-06T00:50:00+07:00,93.0,2025-03-04T22:20:00+07:00
8148,429,16,16,17,2025-03-06T00:50:00+07:00,2025-03-06T03:50:00+07:00,143.0,2025-03-04T22:20:00+07:00
8149,429,17,17,18,2025-03-06T03:50:00+07:00,2025-03-06T04:50:00+07:00,86.0,2025-03-04T22:20:00+07:00
8150,429,18,18,19,2025-03-06T04:50:00+07:00,2025-03-06T05:20:00+07:00,57.0,2025-03-04T22:20:00+07:00
8151,429,19,19,20,2025-03-06T05:20:00+07:00,2025-03-06T05:45:00+07:00,32.0,2025-03-04T22:20:00+07:00
8152,430,1,1,2,2025-03-05T22:20:00+07:00,2025-03-05T23:05:00+07:00,56.0,2025-03-05T22:20:00+07:00
8153,430,2,2,3,2025-03-05T23:05:00+07:00,2025-03-05T23:35:00+07:00,31.0,2025-03-05T22:20:00+07:00
8154,430,3,3,4,2025-03-05T23:35:00+07:00,2025-03-06T00:05:00+07:00,28.0,2025-03-05T22:20:00+07:00
8155,430,4,4,5,2025-03-06T00:05:00+07:00,2025-03-06T01:20:00+07:00,60.0,2025-03-05T22:20:00+07:00
8156,430,5,5,6,2025-03-06T01:20:00+07:00,2025-03-06T03:55:00+07:00,144.0,2025-03-05T22:20:00+07:00
8157,430,6,6,7,2025-03-06T03:55:00+07:00,2025-03-06T08:20:00+07:00,203.0,2025-03-05T22:20:00+07:00
8158,430,7,7,8,2025-03-06T08:20:00+07:00,2025-03-06T09:50:00+07:00,100.0,2025-03-05T22:20:00+07:00
8159,430,8,8,9,2025-03-06T09:50:00+07:00,2025-03-06T11:00:00+07:00,66.0,2025-03-05T22:20:00+07:00
8160,430,9,9,10,2025-03-06T11:00:00+07:00,2025-03-06T13:45:00+07:00,103.0,2025-03-05T22:20:00+07:00
8161,430,10,10,11,2025-03-06T13:45:00+07:00,2025-03-06T15:20:00+07:00,74.0,2025-03-05T22:20:00+07:00
8162,430,11,11,12,2025-03-06T15:20:00+07:00,2025-03-06T16:50:00+07:00,63.0,2025-03-05T22:20:00+07:00
8163,430,12,12,13,2025-03-06T16:50:00+07:00,2025-03-06T20:50:00+07:00,168.0,2025-03-05T22:20:00+07:00
8164,430,13,13,14,2025-03-06T20:50:00+07:00,2025-03-06T23:20:00+07:00,102.0,2025-03-05T22:20:00+07:00
8165,430,14,14,15,2025-03-06T23:20:00+07:00,2025-03-07T00:20:00+07:00,117.0,2025-03-05T22:20:00+07:00
8166,430,15,15,16,2025-03-07T00:20:00+07:00,2025-03-07T00:50:00+07:00,93.0,2025-03-05T22:20:00+07:00
8167,430,16,16,17,2025-03-07T00:50:00+07:00,2025-03-07T03:50:00+07:00,143.0,2025-03-05T22:20:00+07:00
8168,430,17,17,18,2025-03-07T03:50:00+07:00,2025-03-07T04:50:00+07:00,86.0,2025-03-05T22:20:00+07:00
8169,430,18,18,19,2025-03-07T04:50:00+07:00,2025-03-07T05:20:00+07:00,57.0,2025-03-05T22:20:00+07:00
8170,430,19,19,20,2025-03-07T05:20:00+07:00,2025-03-07T05:45:00+07:00,32.0,2025-03-05T22:20:00+07:00
8171,431,1,1,2,2025-03-06T22:20:00+07:00,2025-03-06T23:05:00+07:00,56.0,2025-03-06T22:20:00+07:00
8172,431,2,2,3,2025-03-06T23:05:00+07:00,2025-03-06T23:35:00+07:00,31.0,2025-03-06T22:20:00+07:00
8173,431,3,3,4,2025-03-06T23:35:00+07:00,2025-03-07T00:05:00+07:00,28.0,2025-03-06T22:20:00+07:00
8174,431,4,4,5,2025-03-07T00:05:00+07:00,2025-03-07T01:20:00+07:00,60.0,2025-03-06T22:20:00+07:00
8175,431,5,5,6,2025-03-07T01:20:00+07:00,2025-03-07T03:55:00+07:00,144.0,2025-03-06T22:20:00+07:00
8176,431,6,6,7,2025-03-07T03:55:00+07:00,2025-03-07T08:20:00+07:00,203.0,2025-03-06T22:20:00+07:00
8177,431,7,7,8,2025-03-07T08:20:00+07:00,2025-03-07T09:50:00+07:00,100.0,2025-03-06T22:20:00+07:00
8178,431,8,8,9,2025-03-07T09:50:00+07:00,2025-03-07T11:00:00+07:00,66.0,2025-03-06T22:20:00+07:00
8179,431,9,9,10,2025-03-07T11:00:00+07:00,2025-03-07T13:45:00+07:00,103.0,2025-03-06T22:20:00+07:00
8180,431,10,10,11,2025-03-07T13:45:00+07:00,2025-03-07T15:20:00+07:00,74.0,2025-03-06T22:20:00+07:00
8181,431,11,11,12,2025-03-07T15:20:00+07:00,2025-03-07T16:50:00+07:00,63.0,2025-03-06T22:20:00+07:00
8182,431,12,12,13,2025-03-07T16:50:00+07:00,2025-03-07T20:50:00+07:00,168.0,2025-03-06T22:20:00+07:00
8183,431,13,13,14,2025-03-07T20:50:00+07:00,2025-03-07T23:20:00+07:00,102.0,2025-03-06T22:20:00+07:00
8184,431,14,14,15,2025-03-07T23:20:00+07:00,2025-03-08T00:20:00+07:00,117.0,2025-03-06T22:20:00+07:00
8185,431,15,15,16,2025-03-08T00:20:00+07:00,2025-03-08T00:50:00+07:00,93.0,2025-03-06T22:20:00+07:00
8186,431,16,16,17,2025-03-08T00:50:00+07:00,2025-03-08T03:50:00+07:00,143.0,2025-03-06T22:20:00+07:00
8187,431,17,17,18,2025-03-08T03:50:00+07:00,2025-03-08T04:50:00+07:00,86.0,2025-03-06T22:20:00+07:00
8188,431,18,18,19,2025-03-08T04:50:00+07:00,2025-03-08T05:20:00+07:00,57.0,2025-03-06T22:20:00+07:00
8189,431,19,19,20,2025-03-08T05:20:00+07:00,2025-03-08T05:45:00+07:00,32.0,2025-03-06T22:20:00+07:00
8190,432,1,1,2,2025-03-07T22:20:00+07:00,2025-03-07T23:05:00+07:00,56.0,2025-03-07T22:20:00+07:00
8191,432,2,2,3,2025-03-07T23:05:00+07:00,2025-03-07T23:35:00+07:00,31.0,2025-03-07T22:20:00+07:00
8192,432,3,3,4,2025-03-07T23:35:00+07:00,2025-03-08T00:05:00+07:00,28.0,2025-03-07T22:20:00+07:00
8193,432,4,4,5,2025-03-08T00:05:00+07:00,2025-03-08T01:20:00+07:00,60.0,2025-03-07T22:20:00+07:00
8194,432,5,5,6,2025-03-08T01:20:00+07:00,2025-03-08T03:55:00+07:00,144.0,2025-03-07T22:20:00+07:00
8195,432,6,6,7,2025-03-08T03:55:00+07:00,2025-03-08T08:20:00+07:00,203.0,2025-03-07T22:20:00+07:00
8196,432,7,7,8,2025-03-08T08:20:00+07:00,2025-03-08T09:50:00+07:00,100.0,2025-03-07T22:20:00+07:00
8197,432,8,8,9,2025-03-08T09:50:00+07:00,2025-03-08T11:00:00+07:00,66.0,2025-03-07T22:20:00+07:00
8198,432,9,9,10,2025-03-08T11:00:00+07:00,2025-03-08T13:45:00+07:00,103.0,2025-03-07T22:20:00+07:00
8199,432,10,10,11,2025-03-08T13:45:00+07:00,2025-03-08T15:20:00+07:00,74.0,2025-03-07T22:20:00+07:00
8200,432,11,11,12,2025-03-08T15:20:00+07:00,2025-03-08T16:50:00+07:00,63.0,2025-03-07T22:20:00+07:00
8201,432,12,12,13,2025-03-08T16:50:00+07:00,2025-03-08T20:50:00+07:00,168.0,2025-03-07T22:20:00+07:00
8202,432,13,13,14,2025-03-08T20:50:00+07:00,2025-03-08T23:20:00+07:00,102.0,2025-03-07T22:20:00+07:00
8203,432,14,14,15,2025-03-08T23:20:00+07:00,2025-03-09T00:20:00+07:00,117.0,2025-03-07T22:20:00+07:00
8204,432,15,15,16,2025-03-09T00:20:00+07:00,2025-03-09T00:50:00+07:00,93.0,2025-03-07T22:20:00+07:00
8205,432,16,16,17,2025-03-09T00:50:00+07:00,2025-03-09T03:50:00+07:00,143.0,2025-03-07T22:20:00+07:00
8206,432,17,17,18,2025-03-09T03:50:00+07:00,2025-03-09T04:50:00+07:00,86.0,2025-03-07T22:20:00+07:00
8207,432,18,18,19,2025-03-09T04:50:00+07:00,2025-03-09T05:20:00+07:00,57.0,2025-03-07T22:20:00+07:00
8208,432,19,19,20,2025-03-09T05:20:00+07:00,2025-03-09T05:45:00+07:00,32.0,2025-03-07T22:20:00+07:00
8209,433,1,1,2,2025-03-08T22:20:00+07:00,2025-03-08T23:05:00+07:00,56.0,2025-03-08T22:20:00+07:00
8210,433,2,2,3,2025-03-08T23:05:00+07:00,2025-03-08T23:35:00+07:00,31.0,2025-03-08T22:20:00+07:00
8211,433,3,3,4,2025-03-08T23:35:00+07:00,2025-03-09T00:05:00+07:00,28.0,2025-03-08T22:20:00+07:00
8212,433,4,4,5,2025-03-09T00:05:00+07:00,2025-03-09T01:20:00+07:00,60.0,2025-03-08T22:20:00+07:00
8213,433,5,5,6,2025-03-09T01:20:00+07:00,2025-03-09T03:55:00+07:00,144.0,2025-03-08T22:20:00+07:00
8214,433,6,6,7,2025-03-09T03:55:00+07:00,2025-03-09T08:20:00+07:00,203.0,2025-03-08T22:20:00+07:00
8215,433,7,7,8,2025-03-09T08:20:00+07:00,2025-03-09T09:50:00+07:00,100.0,2025-03-08T22:20:00+07:00
8216,433,8,8,9,2025-03-09T09:50:00+07:00,2025-03-09T11:00:00+07:00,66.0,2025-03-08T22:20:00+07:00
8217,433,9,9,10,2025-03-09T11:00:00+07:00,2025-03-09T13:45:00+07:00,103.0,2025-03-08T22:20:00+07:00
8218,433,10,10,11,2025-03-09T13:45:00+07:00,2025-03-09T15:20:00+07:00,74.0,2025-03-08T22:20:00+07:00
8219,433,11,11,12,2025-03-09T15:20:00+07:00,2025-03-09T16:50:00+07:00,63.0,2025-03-08T22:20:00+07:00
8220,433,12,12,13,2025-03-09T16:50:00+07:00,2025-03-09T20:50:00+07:00,168.0,2025-03-08T22:20:00+07:00
8221,433,13,13,14,2025-03-09T20:50:00+07:00,2025-03-09T23:20:00+07:00,102.0,2025-03-08T22:20:00+07:00
8222,433,14,14,15,2025-03-09T23:20:00+07:00,2025-03-10T00:20:00+07:00,117.0,2025-03-08T22:20:00+07:00
8223,433,15,15,16,2025-03-10T00:20:00+07:00,2025-03-10T00:50:00+07:00,93.0,2025-03-08T22:20:00+07:00
8224,433,16,16,17,2025-03-10T00:50:00+07:00,2025-03-10T03:50:00+07:00,143.0,2025-03-08T22:20:00+07:00
