segment_id,seat_type,remaining,updated_at
5232,ngoi_mem,142,2024-10-04T05:45:00+07:00
5232,giuong_nam_k6,151,2024-10-04T05:45:00+07:00
5233,ngoi_mem,132,2024-10-04T05:45:00+07:00
5233,giuong_nam_k6,147,2024-10-04T05:45:00+07:00
5234,ngoi_mem,110,2024-10-04T05:45:00+07:00
5234,giuong_nam_k6,124,2024-10-04T05:45:00+07:00
5235,ngoi_mem,119,2024-10-04T05:45:00+07:00
5235,giuong_nam_k6,142,2024-10-04T05:45:00+07:00
5236,ngoi_mem,124,2024-10-04T05:45:00+07:00
5236,giuong_nam_k6,144,2024-10-04T05:45:00+07:00
5237,ngoi_mem,131,2024-10-04T05:45:00+07:00
5237,giuong_nam_k6,144,2024-10-04T05:45:00+07:00
5238,ngoi_mem,142,2024-10-04T05:45:00+07:00
5238,giuong_nam_k6,151,2024-10-04T05:45:00+07:00
5239,ngoi_mem,142,2024-10-04T05:45:00+07:00
5239,giuong_nam_k6,145,2024-10-04T05:45:00+07:00
5240,ngoi_mem,146,2024-10-04T05:45:00+07:00
5240,giuong_nam_k6,172,2024-10-04T05:45:00+07:00
5241,ngoi_mem,149,2024-10-04T05:45:00+07:00
5241,giuong_nam_k6,175,2024-10-04T05:45:00+07:00
5242,ngoi_mem,145,2024-10-04T05:45:00+07:00
5242,giuong_nam_k6,182,2024-10-04T05:45:00+07:00
5243,ngoi_mem,137,2024-10-04T05:45:00+07:00
5243,giuong_nam_k6,184,2024-10-04T05:45:00+07:00
5244,ngoi_mem,134,2024-10-04T05:45:00+07:00
5244,giuong_nam_k6,197,2024-10-04T05:45:00+07:00
5245,ngoi_mem,129,2024-10-05T05:45:00+07:00
5245,giuong_nam_k6,175,2024-10-05T05:45:00+07:00
5246,ngoi_mem,137,2024-10-05T05:45:00+07:00
5246,giuong_nam_k6,169,2024-10-05T05:45:00+07:00
5247,ngoi_mem,130,2024-10-05T05:45:00+07:00
5247,giuong_nam_k6,158,2024-10-05T05:45:00+07:00
5248,ngoi_mem,124,2024-10-05T05:45:00+07:00
5248,giuong_nam_k6,144,2024-10-05T05:45:00+07:00
5249,ngoi_mem,114,2024-10-05T05:45:00+07:00
5249,giuong_nam_k6,131,2024-10-05T05:45:00+07:00
5250,ngoi_mem,118,2024-10-05T05:45:00+07:00
5250,giuong_nam_k6,108,2024-10-05T05:45:00+07:00
5251,ngoi_mem,102,2024-10-05T05:45:00+07:00
5251,giuong_nam_k6,105,2024-10-05T05:45:00+07:00
5252,ngoi_mem,90,2024-10-05T05:45:00+07:00
5252,giuong_nam_k6,87,2024-10-05T05:45:00+07:00
5253,ngoi_mem,48,2024-10-05T05:45:00+07:00
5253,giuong_nam_k6,61,2024-10-05T05:45:00+07:00
5254,ngoi_mem,98,2024-10-05T05:45:00+07:00
5254,giuong_nam_k6,96,2024-10-05T05:45:00+07:00
5255,ngoi_mem,113,2024-10-05T05:45:00+07:00
5255,giuong_nam_k6,97,2024-10-05T05:45:00+07:00
5256,ngoi_mem,137,2024-10-05T05:45:00+07:00
5256,giuong_nam_k6,98,2024-10-05T05:45:00+07:00
5257,ngoi_mem,142,2024-10-05T05:45:00+07:00
5257,giuong_nam_k6,109,2024-10-05T05:45:00+07:00
5258,ngoi_mem,143,2024-10-05T05:45:00+07:00
5258,giuong_nam_k6,114,2024-10-05T05:45:00+07:00
5259,ngoi_mem,149,2024-10-05T05:45:00+07:00
5259,giuong_nam_k6,143,2024-10-05T05:45:00+07:00
5260,ngoi_mem,151,2024-10-05T05:45:00+07:00
5260,giuong_nam_k6,156,2024-10-05T05:45:00+07:00
5261,ngoi_mem,149,2024-10-05T05:45:00+07:00
5261,giuong_nam_k6,163,2024-10-05T05:45:00+07:00
5262,ngoi_mem,151,2024-10-05T05:45:00+07:00
5262,giuong_nam_k6,162,2024-10-05T05:45:00+07:00
5263,ngoi_mem,147,2024-10-05T05:45:00+07:00
5263,giuong_nam_k6,175,2024-10-05T05:45:00+07:00
5264,ngoi_mem,118,2024-10-06T05:45:00+07:00
5264,giuong_nam_k6,158,2024-10-06T05:45:00+07:00
5265,ngoi_mem,108,2024-10-06T05:45:00+07:00
5265,giuong_nam_k6,154,2024-10-06T05:45:00+07:00
5266,ngoi_mem,108,2024-10-06T05:45:00+07:00
5266,giuong_nam_k6,143,2024-10-06T05:45:00+07:00
5267,ngoi_mem,111,2024-10-06T05:45:00+07:00
5267,giuong_nam_k6,142,2024-10-06T05:45:00+07:00
5268,ngoi_mem,98,2024-10-06T05:45:00+07:00
5268,giuong_nam_k6,121,2024-10-06T05:45:00+07:00
5269,ngoi_mem,89,2024-10-06T05:45:00+07:00
5269,giuong_nam_k6,87,2024-10-06T05:45:00+07:00
5270,ngoi_mem,81,2024-10-06T05:45:00+07:00
5270,giuong_nam_k6,74,2024-10-06T05:45:00+07:00
5271,ngoi_mem,72,2024-10-06T05:45:00+07:00
5271,giuong_nam_k6,66,2024-10-06T05:45:00+07:00
5272,ngoi_mem,54,2024-10-06T05:45:00+07:00
5272,giuong_nam_k6,37,2024-10-06T05:45:00+07:00
5273,ngoi_mem,74,2024-10-06T05:45:00+07:00
5273,giuong_nam_k6,62,2024-10-06T05:45:00+07:00
5274,ngoi_mem,78,2024-10-06T05:45:00+07:00
5274,giuong_nam_k6,71,2024-10-06T05:45:00+07:00
5275,ngoi_mem,86,2024-10-06T05:45:00+07:00
5275,giuong_nam_k6,74,2024-10-06T05:45:00+07:00
5276,ngoi_mem,96,2024-10-06T05:45:00+07:00
5276,giuong_nam_k6,73,2024-10-06T05:45:00+07:00
5277,ngoi_mem,104,2024-10-06T05:45:00+07:00
5277,giuong_nam_k6,79,2024-10-06T05:45:00+07:00
5278,ngoi_mem,128,2024-10-06T05:45:00+07:00
5278,giuong_nam_k6,151,2024-10-06T05:45:00+07:00
5279,ngoi_mem,131,2024-10-06T05:45:00+07:00
5279,giuong_nam_k6,162,2024-10-06T05:45:00+07:00
5280,ngoi_mem,132,2024-10-06T05:45:00+07:00
5280,giuong_nam_k6,165,2024-10-06T05:45:00+07:00
5281,ngoi_mem,131,2024-10-06T05:45:00+07:00
5281,giuong_nam_k6,164,2024-10-06T05:45:00+07:00
5282,ngoi_mem,131,2024-10-06T05:45:00+07:00
5282,giuong_nam_k6,173,2024-10-06T05:45:00+07:00
5283,ngoi_mem,130,2024-10-07T05:45:00+07:00
5283,giuong_nam_k6,181,2024-10-07T05:45:00+07:00
5284,ngoi_mem,128,2024-10-07T05:45:00+07:00
5284,giuong_nam_k6,178,2024-10-07T05:45:00+07:00
5285,ngoi_mem,134,2024-10-07T05:45:00+07:00
5285,giuong_nam_k6,167,2024-10-07T05:45:00+07:00
5286,ngoi_mem,125,2024-10-07T05:45:00+07:00
5286,giuong_nam_k6,161,2024-10-07T05:45:00+07:00
5287,ngoi_mem,123,2024-10-07T05:45:00+07:00
5287,giuong_nam_k6,152,2024-10-07T05:45:00+07:00
5288,ngoi_mem,126,2024-10-07T05:45:00+07:00
5288,giuong_nam_k6,120,2024-10-07T05:45:00+07:00
5289,ngoi_mem,117,2024-10-07T05:45:00+07:00
5289,giuong_nam_k6,111,2024-10-07T05:45:00+07:00
5290,ngoi_mem,109,2024-10-07T05:45:00+07:00
5290,giuong_nam_k6,112,2024-10-07T05:45:00+07:00
5291,ngoi_mem,77,2024-10-07T05:45:00+07:00
5291,giuong_nam_k6,92,2024-10-07T05:45:00+07:00
5292,ngoi_mem,91,2024-10-07T05:45:00+07:00
5292,giuong_nam_k6,109,2024-10-07T05:45:00+07:00
5293,ngoi_mem,104,2024-10-07T05:45:00+07:00
5293,giuong_nam_k6,113,2024-10-07T05:45:00+07:00
5294,ngoi_mem,123,2024-10-07T05:45:00+07:00
5294,giuong_nam_k6,116,2024-10-07T05:45:00+07:00
5295,ngoi_mem,134,2024-10-07T05:45:00+07:00
5295,giuong_nam_k6,126,2024-10-07T05:45:00+07:00
5296,ngoi_mem,131,2024-10-07T05:45:00+07:00
5296,giuong_nam_k6,126,2024-10-07T05:45:00+07:00
5297,ngoi_mem,138,2024-10-07T05:45:00+07:00
5297,giuong_nam_k6,155,2024-10-07T05:45:00+07:00
5298,ngoi_mem,141,2024-10-07T05:45:00+07:00
5298,giuong_nam_k6,159,2024-10-07T05:45:00+07:00
5299,ngoi_mem,145,2024-10-07T05:45:00+07:00
5299,giuong_nam_k6,169,2024-10-07T05:45:00+07:00
5300,ngoi_mem,143,2024-10-07T05:45:00+07:00
5300,giuong_nam_k6,177,2024-10-07T05:45:00+07:00
5301,ngoi_mem,137,2024-10-07T05:45:00+07:00
5301,giuong_nam_k6,180,2024-10-07T05:45:00+07:00
5302,ngoi_mem,62,2024-10-08T05:45:00+07:00
5302,giuong_nam_k6,159,2024-10-08T05:45:00+07:00
5303,ngoi_mem,63,2024-10-08T05:45:00+07:00
5303,giuong_nam_k6,152,2024-10-08T05:45:00+07:00
5304,ngoi_mem,70,2024-10-08T05:45:00+07:00
5304,giuong_nam_k6,131,2024-10-08T05:45:00+07:00
5305,ngoi_mem,71,2024-10-08T05:45:00+07:00
5305,giuong_nam_k6,124,2024-10-08T05:45:00+07:00
5306,ngoi_mem,53,2024-10-08T05:45:00+07:00
5306,giuong_nam_k6,105,2024-10-08T05:45:00+07:00
5307,ngoi_mem,84,2024-10-08T05:45:00+07:00
5307,giuong_nam_k6,76,2024-10-08T05:45:00+07:00
5308,ngoi_mem,62,2024-10-08T05:45:00+07:00
5308,giuong_nam_k6,72,2024-10-08T05:45:00+07:00
5309,ngoi_mem,47,2024-10-08T05:45:00+07:00
5309,giuong_nam_k6,68,2024-10-08T05:45:00+07:00
5310,ngoi_mem,28,2024-10-08T05:45:00+07:00
5310,giuong_nam_k6,51,2024-10-08T05:45:00+07:00
5311,ngoi_mem,82,2024-10-08T05:45:00+07:00
5311,giuong_nam_k6,76,2024-10-08T05:45:00+07:00
5312,ngoi_mem,92,2024-10-08T05:45:00+07:00
5312,giuong_nam_k6,77,2024-10-08T05:45:00+07:00
5313,ngoi_mem,105,2024-10-08T05:45:00+07:00
5313,giuong_nam_k6,79,2024-10-08T05:45:00+07:00
5314,ngoi_mem,99,2024-10-08T05:45:00+07:00
5314,giuong_nam_k6,100,2024-10-08T05:45:00+07:00
5315,ngoi_mem,99,2024-10-08T05:45:00+07:00
5315,giuong_nam_k6,110,2024-10-08T05:45:00+07:00
5316,ngoi_mem,126,2024-10-08T05:45:00+07:00
5316,giuong_nam_k6,127,2024-10-08T05:45:00+07:00
5317,ngoi_mem,123,2024-10-08T05:45:00+07:00
5317,giuong_nam_k6,135,2024-10-08T05:45:00+07:00
5318,ngoi_mem,130,2024-10-08T05:45:00+07:00
5318,giuong_nam_k6,141,2024-10-08T05:45:00+07:00
5319,ngoi_mem,134,2024-10-08T05:45:00+07:00
5319,giuong_nam_k6,147,2024-10-08T05:45:00+07:00
5320,ngoi_mem,122,2024-10-08T05:45:00+07:00
5320,giuong_nam_k6,156,2024-10-08T05:45:00+07:00
5321,ngoi_mem,146,2024-10-09T05:45:00+07:00
5321,giuong_nam_k6,198,2024-10-09T05:45:00+07:00
5322,ngoi_mem,142,2024-10-09T05:45:00+07:00
5322,giuong_nam_k6,192,2024-10-09T05:45:00+07:00
5323,ngoi_mem,126,2024-10-09T05:45:00+07:00
5323,giuong_nam_k6,190,2024-10-09T05:45:00+07:00
5324,ngoi_mem,127,2024-10-09T05:45:00+07:00
5324,giuong_nam_k6,183,2024-10-09T05:45:00+07:00
5325,ngoi_mem,126,2024-10-09T05:45:00+07:00
5325,giuong_nam_k6,173,2024-10-09T05:45:00+07:00
5326,ngoi_mem,122,2024-10-09T05:45:00+07:00
5326,giuong_nam_k6,143,2024-10-09T05:45:00+07:00
5327,ngoi_mem,117,2024-10-09T05:45:00+07:00
5327,giuong_nam_k6,139,2024-10-09T05:45:00+07:00
5328,ngoi_mem,117,2024-10-09T05:45:00+07:00
5328,giuong_nam_k6,132,2024-10-09T05:45:00+07:00
5329,ngoi_mem,95,2024-10-09T05:45:00+07:00
5329,giuong_nam_k6,115,2024-10-09T05:45:00+07:00
5330,ngoi_mem,116,2024-10-09T05:45:00+07:00
5330,giuong_nam_k6,135,2024-10-09T05:45:00+07:00
5331,ngoi_mem,123,2024-10-09T05:45:00+07:00
5331,giuong_nam_k6,140,2024-10-09T05:45:00+07:00
5332,ngoi_mem,134,2024-10-09T05:45:00+07:00
5332,giuong_nam_k6,148,2024-10-09T05:45:00+07:00
5333,ngoi_mem,140,2024-10-09T05:45:00+07:00
5333,giuong_nam_k6,154,2024-10-09T05:45:00+07:00
5334,ngoi_mem,133,2024-10-09T05:45:00+07:00
5334,giuong_nam_k6,155,2024-10-09T05:45:00+07:00
5335,ngoi_mem,135,2024-10-09T05:45:00+07:00
5335,giuong_nam_k6,161,2024-10-09T05:45:00+07:00
5336,ngoi_mem,138,2024-10-09T05:45:00+07:00
5336,giuong_nam_k6,171,2024-10-09T05:45:00+07:00
5337,ngoi_mem,145,2024-10-09T05:45:00+07:00
5337,giuong_nam_k6,174,2024-10-09T05:45:00+07:00
5338,ngoi_mem,147,2024-10-09T05:45:00+07:00
5338,giuong_nam_k6,182,2024-10-09T05:45:00+07:00
5339,ngoi_mem,147,2024-10-09T05:45:00+07:00
5339,giuong_nam_k6,185,2024-10-09T05:45:00+07:00
5340,ngoi_mem,135,2024-10-10T05:45:00+07:00
5340,giuong_nam_k6,196,2024-10-10T05:45:00+07:00
5341,ngoi_mem,139,2024-10-10T05:45:00+07:00
5341,giuong_nam_k6,190,2024-10-10T05:45:00+07:00
5342,ngoi_mem,133,2024-10-10T05:45:00+07:00
5342,giuong_nam_k6,176,2024-10-10T05:45:00+07:00
5343,ngoi_mem,131,2024-10-10T05:45:00+07:00
5343,giuong_nam_k6,172,2024-10-10T05:45:00+07:00
5344,ngoi_mem,129,2024-10-10T05:45:00+07:00
5344,giuong_nam_k6,160,2024-10-10T05:45:00+07:00
5345,ngoi_mem,117,2024-10-10T05:45:00+07:00
5345,giuong_nam_k6,132,2024-10-10T05:45:00+07:00
5346,ngoi_mem,111,2024-10-10T05:45:00+07:00
5346,giuong_nam_k6,126,2024-10-10T05:45:00+07:00
5347,ngoi_mem,107,2024-10-10T05:45:00+07:00
5347,giuong_nam_k6,123,2024-10-10T05:45:00+07:00
5348,ngoi_mem,74,2024-10-10T05:45:00+07:00
5348,giuong_nam_k6,114,2024-10-10T05:45:00+07:00
5349,ngoi_mem,104,2024-10-10T05:45:00+07:00
5349,giuong_nam_k6,115,2024-10-10T05:45:00+07:00
5350,ngoi_mem,114,2024-10-10T05:45:00+07:00
5350,giuong_nam_k6,121,2024-10-10T05:45:00+07:00
5351,ngoi_mem,125,2024-10-10T05:45:00+07:00
5351,giuong_nam_k6,126,2024-10-10T05:45:00+07:00
5352,ngoi_mem,126,2024-10-10T05:45:00+07:00
5352,giuong_nam_k6,142,2024-10-10T05:45:00+07:00
5353,ngoi_mem,123,2024-10-10T05:45:00+07:00
5353,giuong_nam_k6,154,2024-10-10T05:45:00+07:00
5354,ngoi_mem,140,2024-10-10T05:45:00+07:00
5354,giuong_nam_k6,181,2024-10-10T05:45:00+07:00
5355,ngoi_mem,143,2024-10-10T05:45:00+07:00
5355,giuong_nam_k6,185,2024-10-10T05:45:00+07:00
5356,ngoi_mem,143,2024-10-10T05:45:00+07:00
5356,giuong_nam_k6,190,2024-10-10T05:45:00+07:00
5357,ngoi_mem,146,2024-10-10T05:45:00+07:00
5357,giuong_nam_k6,190,2024-10-10T05:45:00+07:00
5358,ngoi_mem,148,2024-10-10T05:45:00+07:00
5358,giuong_nam_k6,192,2024-10-10T05:45:00+07:00
5359,ngoi_mem,115,2024-10-11T05:45:00+07:00
5359,giuong_nam_k6,194,2024-10-11T05:45:00+07:00
5360,ngoi_mem,112,2024-10-11T05:45:00+07:00
5360,giuong_nam_k6,191,2024-10-11T05:45:00+07:00
5361,ngoi_mem,120,2024-10-11T05:45:00+07:00
5361,giuong_nam_k6,181,2024-10-11T05:45:00+07:00
5362,ngoi_mem,126,2024-10-11T05:45:00+07:00
5362,giuong_nam_k6,176,2024-10-11T05:45:00+07:00
5363,ngoi_mem,119,2024-10-11T05:45:00+07:00
5363,giuong_nam_k6,167,2024-10-11T05:45:00+07:00
5364,ngoi_mem,110,2024-10-11T05:45:00+07:00
5364,giuong_nam_k6,152,2024-10-11T05:45:00+07:00
5365,ngoi_mem,102,2024-10-11T05:45:00+07:00
5365,giuong_nam_k6,152,2024-10-11T05:45:00+07:00
5366,ngoi_mem,96,2024-10-11T05:45:00+07:00
5366,giuong_nam_k6,145,2024-10-11T05:45:00+07:00
5367,ngoi_mem,71,2024-10-11T05:45:00+07:00
5367,giuong_nam_k6,128,2024-10-11T05:45:00+07:00
5368,ngoi_mem,100,2024-10-11T05:45:00+07:00
5368,giuong_nam_k6,130,2024-10-11T05:45:00+07:00
5369,ngoi_mem,113,2024-10-11T05:45:00+07:00
5369,giuong_nam_k6,133,2024-10-11T05:45:00+07:00
5370,ngoi_mem,122,2024-10-11T05:45:00+07:00
5370,giuong_nam_k6,134,2024-10-11T05:45:00+07:00
5371,ngoi_mem,121,2024-10-11T05:45:00+07:00
5371,giuong_nam_k6,143,2024-10-11T05:45:00+07:00
5372,ngoi_mem,127,2024-10-11T05:45:00+07:00
5372,giuong_nam_k6,149,2024-10-11T05:45:00+07:00
5373,ngoi_mem,144,2024-10-11T05:45:00+07:00
5373,giuong_nam_k6,178,2024-10-11T05:45:00+07:00
5374,ngoi_mem,149,2024-10-11T05:45:00+07:00
5374,giuong_nam_k6,183,2024-10-11T05:45:00+07:00
5375,ngoi_mem,155,2024-10-11T05:45:00+07:00
5375,giuong_nam_k6,189,2024-10-11T05:45:00+07:00
5376,ngoi_mem,158,2024-10-11T05:45:00+07:00
5376,giuong_nam_k6,188,2024-10-11T05:45:00+07:00
5377,ngoi_mem,150,2024-10-11T05:45:00+07:00
5377,giuong_nam_k6,202,2024-10-11T05:45:00+07:00
5378,ngoi_mem,105,2024-10-12T05:45:00+07:00
5378,giuong_nam_k6,149,2024-10-12T05:45:00+07:00
5379,ngoi_mem,104,2024-10-12T05:45:00+07:00
5379,giuong_nam_k6,145,2024-10-12T05:45:00+07:00
5380,ngoi_mem,101,2024-10-12T05:45:00+07:00
5380,giuong_nam_k6,139,2024-10-12T05:45:00+07:00
5381,ngoi_mem,102,2024-10-12T05:45:00+07:00
5381,giuong_nam_k6,137,2024-10-12T05:45:00+07:00
5382,ngoi_mem,87,2024-10-12T05:45:00+07:00
5382,giuong_nam_k6,137,2024-10-12T05:45:00+07:00
5383,ngoi_mem,99,2024-10-12T05:45:00+07:00
5383,giuong_nam_k6,119,2024-10-12T05:45:00+07:00
5384,ngoi_mem,91,2024-10-12T05:45:00+07:00
5384,giuong_nam_k6,116,2024-10-12T05:45:00+07:00
5385,ngoi_mem,74,2024-10-12T05:45:00+07:00
5385,giuong_nam_k6,109,2024-10-12T05:45:00+07:00
5386,ngoi_mem,47,2024-10-12T05:45:00+07:00
5386,giuong_nam_k6,86,2024-10-12T05:45:00+07:00
5387,ngoi_mem,83,2024-10-12T05:45:00+07:00
5387,giuong_nam_k6,112,2024-10-12T05:45:00+07:00
5388,ngoi_mem,91,2024-10-12T05:45:00+07:00
5388,giuong_nam_k6,117,2024-10-12T05:45:00+07:00
5389,ngoi_mem,103,2024-10-12T05:45:00+07:00
5389,giuong_nam_k6,120,2024-10-12T05:45:00+07:00
5390,ngoi_mem,106,2024-10-12T05:45:00+07:00
5390,giuong_nam_k6,130,2024-10-12T05:45:00+07:00
5391,ngoi_mem,110,2024-10-12T05:45:00+07:00
5391,giuong_nam_k6,140,2024-10-12T05:45:00+07:00
5392,ngoi_mem,136,2024-10-12T05:45:00+07:00
5392,giuong_nam_k6,148,2024-10-12T05:45:00+07:00
5393,ngoi_mem,131,2024-10-12T05:45:00+07:00
5393,giuong_nam_k6,157,2024-10-12T05:45:00+07:00
5394,ngoi_mem,135,2024-10-12T05:45:00+07:00
5394,giuong_nam_k6,171,2024-10-12T05:45:00+07:00
5395,ngoi_mem,140,2024-10-12T05:45:00+07:00
5395,giuong_nam_k6,172,2024-10-12T05:45:00+07:00
5396,ngoi_mem,133,2024-10-12T05:45:00+07:00
5396,giuong_nam_k6,186,2024-10-12T05:45:00+07:00
5397,ngoi_mem,126,2024-10-13T05:45:00+07:00
5397,giuong_nam_k6,168,2024-10-13T05:45:00+07:00
5398,ngoi_mem,120,2024-10-13T05:45:00+07:00
5398,giuong_nam_k6,163,2024-10-13T05:45:00+07:00
5399,ngoi_mem,117,2024-10-13T05:45:00+07:00
5399,giuong_nam_k6,157,2024-10-13T05:45:00+07:00
5400,ngoi_mem,117,2024-10-13T05:45:00+07:00
5400,giuong_nam_k6,157,2024-10-13T05:45:00+07:00
5401,ngoi_mem,105,2024-10-13T05:45:00+07:00
5401,giuong_nam_k6,147,2024-10-13T05:45:00+07:00
5402,ngoi_mem,105,2024-10-13T05:45:00+07:00
5402,giuong_nam_k6,112,2024-10-13T05:45:00+07:00
5403,ngoi_mem,99,2024-10-13T05:45:00+07:00
5403,giuong_nam_k6,102,2024-10-13T05:45:00+07:00
5404,ngoi_mem,77,2024-10-13T05:45:00+07:00
5404,giuong_nam_k6,96,2024-10-13T05:45:00+07:00
5405,ngoi_mem,30,2024-10-13T05:45:00+07:00
5405,giuong_nam_k6,76,2024-10-13T05:45:00+07:00
5406,ngoi_mem,62,2024-10-13T05:45:00+07:00
5406,giuong_nam_k6,90,2024-10-13T05:45:00+07:00
5407,ngoi_mem,74,2024-10-13T05:45:00+07:00
5407,giuong_nam_k6,95,2024-10-13T05:45:00+07:00
5408,ngoi_mem,76,2024-10-13T05:45:00+07:00
5408,giuong_nam_k6,95,2024-10-13T05:45:00+07:00
5409,ngoi_mem,97,2024-10-13T05:45:00+07:00
5409,giuong_nam_k6,122,2024-10-13T05:45:00+07:00
5410,ngoi_mem,92,2024-10-13T05:45:00+07:00
5410,giuong_nam_k6,134,2024-10-13T05:45:00+07:00
5411,ngoi_mem,112,2024-10-13T05:45:00+07:00
5411,giuong_nam_k6,148,2024-10-13T05:45:00+07:00
5412,ngoi_mem,116,2024-10-13T05:45:00+07:00
5412,giuong_nam_k6,163,2024-10-13T05:45:00+07:00
5413,ngoi_mem,130,2024-10-13T05:45:00+07:00
5413,giuong_nam_k6,175,2024-10-13T05:45:00+07:00
5414,ngoi_mem,126,2024-10-13T05:45:00+07:00
5414,giuong_nam_k6,180,2024-10-13T05:45:00+07:00
5415,ngoi_mem,130,2024-10-13T05:45:00+07:00
5415,giuong_nam_k6,181,2024-10-13T05:45:00+07:00
5416,ngoi_mem,133,2024-10-14T05:45:00+07:00
5416,giuong_nam_k6,178,2024-10-14T05:45:00+07:00
5417,ngoi_mem,139,2024-10-14T05:45:00+07:00
5417,giuong_nam_k6,178,2024-10-14T05:45:00+07:00
5418,ngoi_mem,138,2024-10-14T05:45:00+07:00
5418,giuong_nam_k6,168,2024-10-14T05:45:00+07:00
5419,ngoi_mem,133,2024-10-14T05:45:00+07:00
5419,giuong_nam_k6,166,2024-10-14T05:45:00+07:00
5420,ngoi_mem,134,2024-10-14T05:45:00+07:00
5420,giuong_nam_k6,148,2024-10-14T05:45:00+07:00
5421,ngoi_mem,116,2024-10-14T05:45:00+07:00
5421,giuong_nam_k6,122,2024-10-14T05:45:00+07:00
5422,ngoi_mem,116,2024-10-14T05:45:00+07:00
5422,giuong_nam_k6,113,2024-10-14T05:45:00+07:00
5423,ngoi_mem,108,2024-10-14T05:45:00+07:00
5423,giuong_nam_k6,111,2024-10-14T05:45:00+07:00
5424,ngoi_mem,74,2024-10-14T05:45:00+07:00
5424,giuong_nam_k6,110,2024-10-14T05:45:00+07:00
5425,ngoi_mem,106,2024-10-14T05:45:00+07:00
5425,giuong_nam_k6,129,2024-10-14T05:45:00+07:00
5426,ngoi_mem,116,2024-10-14T05:45:00+07:00
5426,giuong_nam_k6,135,2024-10-14T05:45:00+07:00
5427,ngoi_mem,134,2024-10-14T05:45:00+07:00
5427,giuong_nam_k6,142,2024-10-14T05:45:00+07:00
5428,ngoi_mem,137,2024-10-14T05:45:00+07:00
5428,giuong_nam_k6,148,2024-10-14T05:45:00+07:00
5429,ngoi_mem,131,2024-10-14T05:45:00+07:00
5429,giuong_nam_k6,160,2024-10-14T05:45:00+07:00
5430,ngoi_mem,143,2024-10-14T05:45:00+07:00
5430,giuong_nam_k6,177,2024-10-14T05:45:00+07:00
5431,ngoi_mem,140,2024-10-14T05:45:00+07:00
5431,giuong_nam_k6,185,2024-10-14T05:45:00+07:00
5432,ngoi_mem,136,2024-10-14T05:45:00+07:00
5432,giuong_nam_k6,189,2024-10-14T05:45:00+07:00
5433,ngoi_mem,139,2024-10-14T05:45:00+07:00
5433,giuong_nam_k6,193,2024-10-14T05:45:00+07:00
5434,ngoi_mem,141,2024-10-14T05:45:00+07:00
5434,giuong_nam_k6,201,2024-10-14T05:45:00+07:00
5435,ngoi_mem,105,2024-10-15T05:45:00+07:00
5435,giuong_nam_k6,165,2024-10-15T05:45:00+07:00
5436,ngoi_mem,105,2024-10-15T05:45:00+07:00
5436,giuong_nam_k6,154,2024-10-15T05:45:00+07:00
5437,ngoi_mem,105,2024-10-15T05:45:00+07:00
5437,giuong_nam_k6,142,2024-10-15T05:45:00+07:00
5438,ngoi_mem,91,2024-10-15T05:45:00+07:00
5438,giuong_nam_k6,133,2024-10-15T05:45:00+07:00
5439,ngoi_mem,86,2024-10-15T05:45:00+07:00
5439,giuong_nam_k6,120,2024-10-15T05:45:00+07:00
5440,ngoi_mem,92,2024-10-15T05:45:00+07:00
5440,giuong_nam_k6,80,2024-10-15T05:45:00+07:00
5441,ngoi_mem,84,2024-10-15T05:45:00+07:00
5441,giuong_nam_k6,82,2024-10-15T05:45:00+07:00
5442,ngoi_mem,74,2024-10-15T05:45:00+07:00
5442,giuong_nam_k6,73,2024-10-15T05:45:00+07:00
5443,ngoi_mem,69,2024-10-15T05:45:00+07:00
5443,giuong_nam_k6,66,2024-10-15T05:45:00+07:00
5444,ngoi_mem,91,2024-10-15T05:45:00+07:00
5444,giuong_nam_k6,91,2024-10-15T05:45:00+07:00
5445,ngoi_mem,103,2024-10-15T05:45:00+07:00
5445,giuong_nam_k6,99,2024-10-15T05:45:00+07:00
5446,ngoi_mem,113,2024-10-15T05:45:00+07:00
5446,giuong_nam_k6,100,2024-10-15T05:45:00+07:00
5447,ngoi_mem,118,2024-10-15T05:45:00+07:00
5447,giuong_nam_k6,116,2024-10-15T05:45:00+07:00
5448,ngoi_mem,115,2024-10-15T05:45:00+07:00
5448,giuong_nam_k6,122,2024-10-15T05:45:00+07:00
5449,ngoi_mem,136,2024-10-15T05:45:00+07:00
5449,giuong_nam_k6,136,2024-10-15T05:45:00+07:00
5450,ngoi_mem,133,2024-10-15T05:45:00+07:00
5450,giuong_nam_k6,152,2024-10-15T05:45:00+07:00
5451,ngoi_mem,133,2024-10-15T05:45:00+07:00
5451,giuong_nam_k6,160,2024-10-15T05:45:00+07:00
5452,ngoi_mem,128,2024-10-15T05:45:00+07:00
5452,giuong_nam_k6,159,2024-10-15T05:45:00+07:00
5453,ngoi_mem,126,2024-10-15T05:45:00+07:00
5453,giuong_nam_k6,183,2024-10-15T05:45:00+07:00
5454,ngoi_mem,112,2024-10-16T05:45:00+07:00
5454,giuong_nam_k6,193,2024-10-16T05:45:00+07:00
5455,ngoi_mem,106,2024-10-16T05:45:00+07:00
5455,giuong_nam_k6,194,2024-10-16T05:45:00+07:00
5456,ngoi_mem,96,2024-10-16T05:45:00+07:00
5456,giuong_nam_k6,190,2024-10-16T05:45:00+07:00
5457,ngoi_mem,94,2024-10-16T05:45:00+07:00
